-73.995659 40.728275 -73.956535 40.712696
-73.874596 40.774158 -73.958221 40.764999
-73.986191 40.745789 -73.993263 40.752312
-73.955528 40.714077 -73.937485 40.703049
-73.963608 40.761692 -73.987511 40.728905
-73.989983 40.743645 -73.98793 40.732464
-74.006119 40.742275 -74.000519 40.681976
-74.00592 40.740261 -73.981323 40.779648
-73.961868 40.76403 -73.997353 40.763168
-73.983246 40.771252 -73.947578 40.74752
-73.993172 40.738457 -73.983963 40.735458
-74.008598 40.704098 -73.983551 40.661961
-73.958061 40.721748 -73.948753 40.711178
-73.966469 40.711231 -73.978729 40.715679
-74.007477 40.743309 -74.017113 40.704929
-73.967514 40.755997 -73.991158 40.732559
-73.871483 40.774067 -73.963684 40.803062
-73.996529 40.747551 -73.966957 40.807793
-74.008446 40.705505 -73.970772 40.608444
-73.790443 40.646828 -73.960869 40.760292
-73.953171 40.718151 -73.951553 40.671734
-73.971779 40.794891 -73.978882 40.790386
-74.00573 40.739281 -73.964088 40.797707
-73.964302 40.761486 -73.905472 40.745377
-73.978889 40.746262 -73.997887 40.756279
-73.980469 40.741837 -73.974289 40.681572
-73.978607 40.724545 -73.978981 40.729939
-73.966835 40.674656 -73.987679 40.667648
-73.995316 40.75967 -73.997704 40.763924
-73.958534 40.691036 -73.989853 40.763702
-73.959839 40.798393 -73.983276 40.738747
-73.973122 40.756611 -73.976173 40.744453
-73.9851 40.754002 -73.985474 40.768291
-74.007042 40.719189 -73.912102 40.693726
-73.999565 40.733406 -73.990486 40.749046
-73.988235 40.720284 -73.997917 40.729221
-73.98365 40.739174 -73.995094 40.739296
-73.973572 40.751633 -73.971977 40.754066
-73.98761 40.728813 -74.002457 40.718868
-74.00824 40.726112 -74.004219 40.707352
-74.001709 40.730652 -73.996017 40.738548
-73.951889 40.715885 -73.978966 40.726444
-73.990028 40.733467 -73.973389 40.674606
-74.002846 40.740047 -73.994873 40.75024
-73.959297 40.814556 -73.990479 40.768997
-73.950653 40.786747 -73.973587 40.795017
-74.006546 40.744438 -73.98716 40.722397
-73.973572 40.7845 -73.972443 40.799355
-73.983307 40.75658 -73.967339 40.761578
-73.990936 40.727867 -73.990395 40.74826
-73.976982 40.784969 -73.955849 40.772236
-73.974266 40.764797 -73.945045 40.80595
-73.952866 40.776726 -73.95443 40.783813
-73.999901 40.728611 -73.983131 40.770855
-73.992905 40.762997 -73.98848 40.757328
-73.962234 40.759792 -73.931519 40.757431
-73.995155 40.75111 -74.005394 40.743668
-73.987434 40.756512 -73.977089 40.714153
-73.985214 40.76881 -73.969238 40.768406
-73.969048 40.755943 -73.994652 40.724972
-73.999336 40.739082 -73.930679 40.694424
-73.98262 40.768047 -73.981102 40.763607
-73.997864 40.756657 -74.004433 40.721111
-73.980469 40.769264 -73.974487 40.754356
-73.986038 40.76012 -73.992188 40.751759
-73.988091 40.723869 -73.989555 40.733665
-73.776611 40.645481 -73.993309 40.69289
-73.979294 40.758301 -73.954834 40.777721
-74.004425 40.751171 -74.004425 40.751171
-73.989319 40.733967 -73.992554 40.746532
-73.982346 40.764725 -73.990692 40.757706
-73.98867 40.778675 -73.973213 40.75502
-74.005005 40.722866 -74.011749 40.707901
-73.970573 40.761501 -73.94574 40.803036
-73.955383 40.768547 -73.994293 40.694675
-73.983688 40.739079 -73.989029 40.719002
-74.009712 40.722065 -73.954117 40.7789
-73.97422 40.743267 -73.997719 40.717041
-73.990128 40.720036 -73.993515 40.73217
-73.98996 40.767159 -74.005363 40.728115
-73.994698 40.72583 -73.982727 40.758759
-73.981293 40.759579 -73.976257 40.751091
-73.982979 40.771667 -73.963875 40.803902
-74.00769 40.740665 -73.983559 40.757717
-74.00312 40.731392 -73.973259 40.752411
-73.978004 40.757835 -73.981529 40.745472
-73.995514 40.727345 -73.971619 40.763157
-73.999435 40.743992 -73.991615 40.75518
-74.001541 40.730694 -73.985535 40.73888
-73.982971 40.756069 -73.983711 40.766167
-73.982605 40.766109 -73.965546 40.804604
-73.991753 40.726242 -73.986115 40.752354
-73.994179 40.763382 -73.978699 40.762375
-73.98188 40.767506 -73.98391 40.75996
-73.991226 40.734997 -73.988678 40.74855
-73.980225 40.755062 -73.993698 40.748379
-74.017319 40.705914 -73.990013 40.672604
-73.999001 40.749866 -74.008324 40.716759
-74.00103 40.729118 -73.985184 40.758976
-73.988068 40.753071 -74.034164 40.626694
-73.984734 40.732327 -73.977859 40.745876
-74.010719 40.730022 -73.977615 40.725803
-73.987267 40.73381 -73.983749 40.725952
-73.782547 40.644539 -74.008354 40.725418
-73.953506 40.728024 -73.912308 40.724266
-73.987572 40.738201 -73.97834 40.748329
-74.003166 40.733261 -74.008301 40.736385
-73.973122 40.764603 -74.004372 40.742493
-74.000687 40.729649 -73.923294 40.775116
-73.955406 40.773659 -74.005501 40.738434
-74.001503 40.741508 -73.984428 40.734756
-74.006607 40.738861 -73.994186 40.75745
-74.00119 40.731434 -73.974174 40.788773
-73.997345 40.736809 -73.985939 40.744534
-73.96637 40.758121 -73.9748 40.741955
-73.947563 40.784515 -73.954315 40.770523
-73.987099 40.725883 -73.953766 40.707836
-73.990311 40.745522 -73.995277 40.734062
-73.988358 40.723461 -73.971832 40.745983
-74.003281 40.732517 -74.005669 40.741241
-73.987137 40.736168 -74.002525 40.760754
-73.991104 40.765759 -73.911118 40.823971
-73.987846 40.745857 -73.977211 40.755749
-73.940392 40.722748 -73.901314 40.702389
-73.992645 40.719933 -73.980247 40.673088
-73.985764 40.761608 -74.005508 40.739429
-73.983109 40.753036 -74.004753 40.741711
-74.00634 40.733242 -74.008202 40.717121
-74.00753 40.737633 -74.000099 40.730461
-74.001518 40.745747 -73.962486 40.76445
-73.95636 40.713326 -73.971527 40.757339
-74.005653 40.740322 -73.973679 40.689644
-73.974998 40.758018 -73.924805 40.762558
-73.968109 40.799763 -73.949928 40.821972
-73.988022 40.759888 -73.982254 40.773655
-74.001228 40.746712 -73.997604 40.765347
-73.973495 40.764782 -73.951904 40.781197
-73.984489 40.720074 -74.011444 40.703796
-73.989784 40.741344 -74.004662 40.736008
-73.988228 40.759762 -73.981087 40.782913
-73.992783 40.737125 -74.004623 40.751991
-73.998909 40.744526 -73.979012 40.776485
-73.993919 40.745682 -73.922997 40.769958
-73.97744 40.742702 -73.98201 40.73674
-73.962296 40.763523 -73.980042 40.742867
-73.949181 40.777714 -73.962509 40.763699
-74.003395 40.730053 -73.990692 40.756447
-73.97438 40.793671 -73.963951 40.803097
-73.98819 40.745975 -74.009552 40.715038
-73.995384 40.719746 -73.989082 40.748142
-73.980949 40.742905 -74.001373 40.734638
-73.991409 40.750271 -73.966606 40.758438
-73.78968 40.646938 -73.956291 40.76326
-73.978966 40.744534 -73.972198 40.762951
-74.004608 40.707115 -74.002846 40.733952
-73.963844 40.774658 -73.948212 40.788944
-73.988426 40.731731 -73.958397 40.764294
-73.985359 40.756687 -73.971458 40.750092
-73.988121 40.720135 -73.949661 40.709721
-73.789139 40.647129 -73.955177 40.736137
-73.951279 40.772842 -73.958534 40.760475
-73.975136 40.782707 -73.954445 40.784626
-73.977486 40.680767 -73.945625 40.719639
-73.990997 40.74408 -73.989594 40.758202
-73.977745 40.742237 -73.990616 40.724678
-73.992119 40.725494 -73.98156 40.729218
-73.996834 40.753414 -74.005104 40.740631
-73.999825 40.73481 -74.003746 40.722576
-73.971947 40.748318 -74.002426 40.733719
-74.006203 40.739841 -73.990517 40.756451
-73.990929 40.739941 -74.000008 40.730579
-73.979843 40.771374 -73.971489 40.792046
-73.98069 40.721851 -73.985435 40.717972
-73.922295 40.743851 -73.972092 40.762722
-73.983871 40.74791 -73.9832 40.739639
-73.96032 40.715317 -74.003586 40.729401
-73.997299 40.714214 -73.992149 40.684162
-73.955704 40.768463 -73.969604 40.797283
-73.776833 40.64518 -73.838074 40.662964
-73.989723 40.775478 -73.971176 40.797886
-73.985779 40.747135 -73.961159 40.760799
-73.973587 40.743698 -73.958549 40.759922
-74.001472 40.736061 -73.979904 40.776291
-73.992805 40.737549 -74.002647 40.737743
-73.975922 40.744694 -73.983269 40.739017
-73.975143 40.750053 -73.935982 40.845173
-73.965012 40.759384 -73.984047 40.727123
-73.983147 40.747078 -73.947914 40.775028
-73.987595 40.764587 -74.004456 40.751839
-73.808212 40.687759 -73.938484 40.804932
-73.988441 40.723644 -73.951279 40.771713
-73.985046 40.75647 -73.972778 40.753284
-73.997864 40.720928 -74.004425 40.730812
-73.961151 40.771164 -73.972229 40.756073
-73.984528 40.752602 -73.990585 40.750969
-73.971443 40.796021 -73.945023 40.791176
-74.001282 40.729382 -73.978462 40.748436
-73.971497 40.747093 -73.982956 40.728279
-73.976563 40.759369 -73.972572 40.746284
-73.990608 40.7327 -73.98645 40.736416
-73.9823 40.76302 -73.991127 40.733479
-74.005157 40.741398 -74.002426 40.723316
-73.989258 40.73172 -73.827019 40.761288
-73.923256 40.74353 -73.925819 40.703709
-73.776787 40.645168 -74.001923 40.717083
-73.986809 40.74052 -74.011063 40.70863
-73.975609 40.752247 -73.977303 40.750061
-73.981773 40.768593 -73.987961 40.721382
-74.000145 40.728836 -73.993607 40.732918
-73.978416 40.748615 -74.0028 40.733974
-73.989182 40.747997 -73.952347 40.798622
-73.998383 40.745777 -73.989777 40.720676
-73.977028 40.737911 -73.99118 40.745369
-73.988945 40.741203 -73.979485 40.73782
-73.965691 40.759563 -73.982925 40.76712
-73.902229 40.77607 -73.914314 40.763618
-73.988014 40.757595 -73.98571 40.762722
-73.988152 40.748055 -73.97718 40.779465
-74.012817 40.716717 -73.980133 40.745811
-73.974487 40.783279 -73.991386 40.750278
-74.002693 40.730206 -74.001724 40.741081
-73.982567 40.763561 -73.988518 40.753971
-73.953224 40.775909 -73.97673 40.750839
-73.990967 40.760777 -73.995018 40.693329
-73.973381 40.763828 -73.972702 40.755295
-73.993073 40.762989 -73.915764 40.69981
-73.987473 40.747459 -73.948212 40.745682
-73.992561 40.745358 -73.993149 40.719578
-73.990143 40.759201 -73.938087 40.850842
-73.96489 40.759888 -73.98114 40.771019
-73.916931 40.769688 -73.8965 40.747097
-73.966454 40.757069 -73.739616 40.766033
-73.932549 40.764202 -73.915192 40.764042
-73.974716 40.778156 -73.937103 40.854591
-73.981766 40.766895 -73.988869 40.775082
-74.00248 40.750149 -74.006897 40.743305
-73.993439 40.741642 -74.015823 40.706558
-73.986412 40.738529 -73.931702 40.805038
-73.980598 40.748169 -73.9888 40.719288
-73.989525 40.76075 -73.981514 40.765751
-73.961693 40.771557 -73.969849 40.763172
-73.987465 40.719627 -73.98053 40.737797
-73.985428 40.73819 -73.958427 40.717293
-74.003273 40.732738 -74.006126 40.741379
-73.99453 40.72316 -74.006516 40.737709
-74.005341 40.72876 -73.988113 40.728901
-73.985168 40.747063 -73.968285 40.796921
-73.984856 40.754128 -73.967674 40.787498
-73.953926 40.77877 -73.95726 40.770264
-73.992409 40.753899 -73.977715 40.753754
-73.984314 40.754791 -73.984711 40.763577
-73.957214 40.783161 -73.958466 40.760574
-73.977188 40.743046 -73.97998 40.733467
-74.004814 40.736118 -73.951393 40.772053
-74.008392 40.714542 -74.00219 40.729527
-73.984474 40.724888 -73.987366 40.722145
-73.966415 40.804932 -73.960709 40.761646
-74.00956 40.709225 -73.988571 40.721085
-73.981796 40.741425 -73.981796 40.741425
-73.990959 40.761158 -73.948227 40.829231
-73.97728 40.745483 -73.966217 40.715508
-73.976837 40.752861 -73.971779 40.756351
-74.001663 40.730541 -73.96109 40.806126
-73.988205 40.737888 -73.989677 40.751259
-73.997993 40.733997 -74.005791 40.733215
-73.866074 40.771446 -73.984146 40.696415
-73.991577 40.759735 -73.999367 40.731403
-73.973892 40.754795 -73.979622 40.765625
-73.992294 40.738155 -73.951553 40.769844
-73.990158 40.750481 -73.992104 40.699356
-73.977188 40.742966 -73.996338 40.737434
-73.776825 40.645123 -73.967407 40.680939
-73.953369 40.775879 -73.976242 40.750584
-73.986801 40.766582 -74.003082 40.739979
-73.980156 40.783863 -73.977646 40.761219
-73.982155 40.776215 -73.987488 40.768608
-73.993271 40.748314 -74.003319 40.724033
-74.009369 40.738045 -73.994164 40.751724
-73.987488 40.727787 -73.968346 40.757641
-73.998894 40.744747 -73.995705 40.759487
-73.995918 40.726345 -73.957802 40.731159
-73.988609 40.736511 -73.987206 40.759468
-74.007072 40.734398 -74.000534 40.719749
-73.986794 40.747028 -74.00412 40.742161
-73.973351 40.743786 -73.986679 40.729919
-74.001312 40.734268 -74.011017 40.716042
-73.980865 40.747913 -73.988716 40.719467
-73.997475 40.736652 -73.995087 40.717323
-73.981224 40.724995 -73.990585 40.74942
-74.007874 40.720081 -73.975243 40.765293
-73.961174 40.760986 -73.977226 40.752129
-74.001724 40.735752 -74.009277 40.738121
-73.952171 40.707298 -73.973221 40.690411
-73.988213 40.735058 -74.007004 40.705402
-73.990959 40.755997 -73.923721 40.848553
-73.977196 40.764492 -73.972198 40.749748
-73.989876 40.733643 -73.964233 40.770721
-73.981415 40.764435 -74.005463 40.745819
-73.956772 40.780556 -73.972404 40.743343
-73.988388 40.758698 -74.009377 40.724339
-74.004562 40.73053 -74.000656 40.718449
-73.987442 40.775215 -73.994041 40.756645
-73.991959 40.726044 -74.004196 40.705719
-73.963142 40.758858 -73.956085 40.776039
-73.990776 40.760933 -73.917633 40.758385
-74.006424 40.739582 -73.974678 40.750565
-73.988991 40.744061 -73.973053 40.749123
-73.972008 40.750984 -73.988907 40.670444
-73.984398 40.728905 -73.991096 40.72411
-73.979782 40.781223 -73.976387 40.77998
-74.009979 40.71442 -73.976776 40.747707
-73.974106 40.7943 -73.969612 40.80022
-73.991776 40.754772 -73.961876 40.780788
-73.950996 40.77055 -73.91095 40.775925
-73.961945 40.716038 -73.949516 40.714958
-73.992134 40.761578 -73.949471 40.796497
-73.990036 40.76067 -74.007332 40.741184
-73.987335 40.719849 -73.998062 40.7453
-73.989044 40.768513 -73.930954 40.76482
-73.985031 40.759556 -73.97924 40.761765
-73.990761 40.756855 -73.991516 40.750252
-73.984314 40.765079 -73.978569 40.755322
-73.983948 40.763828 -73.992279 40.758381
-74.005112 40.7192 -74.004082 40.732948
-74.007095 40.716003 -73.982056 40.738331
-73.99157 40.770271 -74.003906 40.740391
-73.985168 40.727753 -73.973793 40.797089
-73.959747 40.813862 -73.929535 40.812767
-73.963318 40.758305 -73.967476 40.787773
-73.978531 40.772472 -73.954597 40.787434
-73.987823 40.732536 -73.999428 40.731342
-73.963387 40.774574 -73.981438 40.763523
-73.993141 40.757927 -73.980072 40.761627
-73.955658 40.779285 -73.965919 40.758728
-73.972878 40.749104 -73.988556 40.737484
-73.997475 40.719086 -73.991783 40.722542
-73.989983 40.76075 -74.007217 40.741497
-73.960861 40.761307 -73.948196 40.783947
-73.998489 40.732178 -74.005577 40.725639
-73.99263 40.724434 -73.945801 40.716629
-73.958458 40.810596 -73.979744 40.755592
-73.99054 40.74033 -73.996986 40.7314
-73.98262 40.777344 -73.982742 40.775436
-73.98938 40.757854 -73.985954 40.762772
-73.995979 40.76421 -73.991745 40.72237
-73.99794 40.756443 -73.989517 40.757473
-73.994133 40.726551 -73.990799 40.714024
-73.995705 40.759346 -73.990257 40.748566
-73.977859 40.74205 -73.983917 40.734447
-73.979248 40.75856 -73.988441 40.693325
-73.991219 40.744278 -73.992386 40.724945
-73.98893 40.719135 -73.98278 40.735363
-73.993294 40.746861 -73.987839 40.732998
-73.956314 40.717201 -73.980415 40.759884
-73.98938 40.736431 -73.957619 40.775551
-73.992111 40.726768 -73.946304 40.716084
-73.988091 40.746056 -73.961967 40.709408
-73.976501 40.764091 -73.909752 40.65826
-73.972603 40.756969 -73.998703 40.732075
-73.979897 40.752422 -73.952614 40.775002
-73.977646 40.753555 -73.973389 40.789906
-74.006668 40.74427 -73.99588 40.759071
-73.985123 40.757145 -73.98645 40.726608
-73.99221 40.734417 -73.992889 40.745743
-73.959938 40.767006 -74.007027 40.640404
-73.9869 40.756111 -74.004913 40.71883
-73.971413 40.751099 -73.976189 40.751858
-73.78582 40.65102 -73.960747 40.660923
-73.99205 40.729092 -73.970497 40.749088
-73.992287 40.734512 -73.955879 40.771824
-74.00042 40.730106 -73.987816 40.724316
-73.982178 40.771534 -73.954002 40.788006
-74.005508 40.740646 -73.978683 40.736881
-73.958 40.717648 -73.96524 40.713951
-73.980896 40.760338 -73.993637 40.751629
-73.988342 40.736542 -73.993477 40.749973
-73.991936 40.727371 -73.979019 40.775829
-73.776817 40.645351 -73.797287 40.720848
-73.983818 40.764328 -73.965431 40.756416
-74.009995 40.703606 -74.00959 40.703526
-73.989899 40.747005 -73.977486 40.789013
-74.000679 40.729656 -73.979332 40.752605
-73.991898 40.719593 -73.98687 40.722332
-74.002663 40.734203 -74.003922 40.742176
-73.979439 40.686718 -73.968948 40.689129
-73.789795 40.646778 -73.947807 40.775238
-73.922096 40.743431 -73.898689 40.74902
-73.991554 40.750439 -73.936958 40.840702
-73.981895 40.769196 -73.98243 40.764652
-74.013458 40.716354 -74.000076 40.733006
-73.999817 40.734535 -73.990906 40.750751
-73.984138 40.720798 -73.977425 40.752125
-74.00779 40.724361 -73.993652 40.724533
-73.985199 40.72842 -74.00219 40.733742
-73.989441 40.757439 -73.948181 40.829643
-73.976425 40.788223 -73.941589 40.795776
-73.967918 40.792194 -73.952492 40.801144
-73.990242 40.766869 -73.940376 40.835075
-74.008659 40.716331 -74.000603 40.677265
-73.979874 40.74345 -73.955269 40.768795
-73.987389 40.749321 -74.014397 40.716087
-73.993401 40.732746 -73.98719 40.730003
-73.977089 40.743305 -73.965118 40.754978
-73.985214 40.750286 -73.965454 40.800846
-74.000107 40.732784 -74.007614 40.735687
-73.984039 40.743698 -73.995033 40.744186
-73.994965 40.720837 -73.97731 40.733463
-73.963875 40.761295 -73.918396 40.744926
-73.981682 40.690502 -73.970985 40.693207
-73.945724 40.793987 -73.946564 40.799896
-73.959183 40.780533 -73.974442 40.748444
-73.983025 40.72266 -73.983376 40.734226
-74.003754 40.742081 -73.964264 40.763008
-73.980064 40.743122 -73.959015 40.775028
-73.99247 40.694321 -73.8918 40.744301
-73.989311 40.756199 -73.989731 40.752533
-73.952667 40.776711 -73.962799 40.766842
-73.993309 40.752388 -73.887962 40.883743
-73.97171 40.7635 -73.948067 40.809593
-73.991722 40.730057 -73.966331 40.753632
-73.985542 40.757442 -73.980736 40.764702
-73.967628 40.760223 -73.988335 40.731438
-73.944107 40.775906 -73.967171 40.788673
-73.972404 40.749725 -73.985504 40.747261
-73.961082 40.806976 -73.972115 40.789074
-73.961617 40.713985 -73.95787 40.719696
-73.997467 40.721321 -73.979156 40.723679
-73.980347 40.690056 -73.985176 40.690746
-73.989723 40.742535 -74.005463 40.72768
-73.987267 40.75655 -73.995834 40.758961
-73.990692 40.756111 -73.987122 40.758621
-73.987564 40.738136 -73.960693 40.761681
-73.984856 40.760746 -74.003387 40.743729
-74.002708 40.733849 -74.009224 40.738106
-73.776878 40.645267 -73.950981 40.664761
-73.990829 40.740192 -73.981003 40.764786
-74.001747 40.730534 -73.98317 40.748001
-73.99369 40.720871 -73.956093 40.772961
-73.979126 40.724285 -73.996506 40.725899
-73.980301 40.745899 -73.993324 40.722046
-73.970345 40.783775 -73.952736 40.802834
-73.98925 40.750153 -73.996101 40.764019
-74.008339 40.721035 -73.912666 40.744335
-73.975906 40.759857 -73.993057 40.748657
-73.983147 40.756817 -74.008636 40.740623
-74.007454 40.743382 -74.014168 40.702705
-73.985229 40.75843 -73.979324 40.734818
-73.992744 40.733467 -74.004616 40.728733
-73.986206 40.751713 -73.981628 40.779015
-73.954781 40.820793 -73.983414 40.729206
-73.982597 40.751282 -73.958122 40.690651
-73.976013 40.765091 -73.978516 40.762352
-73.992882 40.748711 -73.985497 40.72348
-73.980171 40.744896 -73.988022 40.728287
-73.989105 40.716904 -73.999947 40.719154
-73.949226 40.773201 -73.972076 40.763058
-73.971466 40.795345 -73.952026 40.777721
-73.921669 40.767212 -73.930618 40.769981
-73.994095 40.751526 -74.005669 40.745155
-73.991104 40.750881 -73.937012 40.81908
-73.981674 40.753433 -73.990608 40.750992
-74.000504 40.729919 -73.990822 40.750248
-73.993958 40.720928 -73.959229 40.71648
-73.948471 40.774162 -73.996223 40.694439
-74.008293 40.725979 -73.995193 40.749889
-73.977478 40.753365 -73.955338 40.823551
-73.993553 40.752136 -73.987953 40.764149
-73.977684 40.787125 -73.951965 40.777908
-73.998413 40.740093 -73.986954 40.751526
-73.957985 40.717575 -73.955719 40.669289
-73.970695 40.75629 -73.96479 40.754986
-74.009911 40.714352 -74.005318 40.708401
-73.977219 40.742859 -73.97644 40.73513
-73.991089 40.755848 -73.993401 40.747623
-73.962746 40.769478 -73.990417 40.719177
-73.980782 40.768024 -73.945244 40.719814
-73.986725 40.761654 -73.935066 40.796532
-73.992386 40.734528 -73.996422 40.738033
-73.997688 40.756447 -73.992683 40.72757
-73.98925 40.726513 -73.996529 40.693821
-73.957748 40.801266 -73.952736 40.735909
-73.985809 40.732834 -73.995102 40.760143
-73.776665 40.645393 -73.989983 40.689793
-74.008064 40.722851 -73.977867 40.724564
-73.998726 40.734253 -73.984833 40.728912
-73.98423 40.725037 -73.995239 40.73185
-73.991013 40.739426 -73.975571 40.776531
-73.989899 40.762154 -73.916168 40.76244
-73.985268 40.732052 -73.994072 40.724804
-73.955894 40.713993 -73.944061 40.710884
-73.99231 40.725842 -73.995865 40.76432
-73.978554 40.741158 -73.993164 40.722549
-74.003769 40.732628 -73.999664 40.728554
-74.007767 40.725941 -73.987984 40.72076
-73.992409 40.726746 -73.996086 40.761059
-73.990868 40.734299 -74.000549 40.729958
-73.956032 40.778931 -73.971962 40.757256
-74.00209 40.728039 -73.985306 40.763763
-73.77681 40.64547 -73.951454 40.699692
-73.964935 40.759811 -73.998734 40.740177
-73.983047 40.730618 -73.969833 40.748417
-73.958427 40.770798 -73.886551 40.874676
-74.007797 40.74036 -73.982178 40.725491
-73.984451 40.749405 -73.987938 40.756706
-73.977448 40.758778 -73.956451 40.747868
-73.989006 40.768482 -73.97731 40.784443
-74.003807 40.742065 -73.985954 40.73875
-73.986275 40.759079 -73.984993 40.768337
-73.99424 40.690418 -73.982574 40.724163
-73.973389 40.743896 -74.000671 40.746239
-73.980141 40.744843 -73.983421 40.726238
-73.996437 40.746834 -73.978577 40.736092
-73.951698 40.714592 -73.989059 40.618416
-73.987991 40.718746 -73.996841 40.741524
-73.985245 40.763988 -73.977974 40.789005
-73.944809 40.83429 -73.82045 40.678589
-74.006729 40.74411 -74.005569 40.741146
-73.991959 40.726131 -73.997505 40.735195
-74.007858 40.740574 -74.004524 40.730396
-73.990456 40.730831 -73.953224 40.780327
-73.979095 40.762562 -73.973999 40.737988
-73.978241 40.756336 -74.001976 40.726398
-74.006699 40.744129 -74.002838 40.749493
-73.984909 40.727474 -73.98513 40.763065
-74.00502 40.740898 -73.978935 40.765316
-73.994476 40.725014 -73.998352 40.75037
-73.980957 40.763996 -73.991982 40.749645
-73.972626 40.759617 -73.957039 40.768307
-73.981628 40.768097 -74.003464 40.736328
-73.995987 40.738617 -73.985832 40.752102
-73.996941 40.737129 -73.986473 40.761726
-73.976173 40.764004 -73.992996 40.758682
-73.999908 40.733212 -73.995186 40.721558
-73.955025 40.773491 -73.975029 40.761978
-73.997177 40.732635 -73.966591 40.789032
-74.000343 40.738903 -74.000679 40.731586
-73.982567 40.764107 -73.942986 40.769009
-73.972939 40.74453 -73.974724 40.751404
-74.006859 40.738827 -73.95829 40.769646
-73.984512 40.746567 -73.947517 40.796318
-74.007187 40.715874 -74.001068 40.733871
-74.005554 40.740425 -73.990753 40.744301
-73.986359 40.762074 -73.972397 40.793549
-74.009186 40.732723 -74.004768 40.752026
-73.957726 40.670704 -74.000809 40.721031
-73.976936 40.74765 -73.998528 40.729755
-73.970589 40.788925 -73.98587 40.771408
-73.969643 40.798206 -73.951424 40.825211
-73.955414 40.773052 -73.984535 40.728878
-73.951859 40.797997 -73.943626 40.752838
-73.999008 40.734196 -73.984383 40.728878
-74.001831 40.740616 -74.007767 40.74025
-73.986778 40.759361 -73.961334 40.757458
-73.992607 40.758354 -73.986725 40.733192
-73.979164 40.737728 -73.979164 40.737728
-73.983757 40.676289 -73.957268 40.672527
-73.989059 40.723137 -73.981407 40.653553
